SEP=,

ID, beskrivelse, adresse, Kvadratmeter, pris, utleier, type bolig , link
174437989,PERSAUNET/TYHOLT: 2-roms for studenter - lys og moderne,Clara Holts veg 19 -  21 og 23 -  Trondheim, 38 m²,9 900 kr,AHA Eiendom,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174437989,
174432487,BRUNDALEN: Stor 4-roms med god standard. Depositum kan erstattes med leiegaranti,Utleid, 95 m²,Utleid,AHA Eiendom,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174432487,
174430799,MØLLENBERG: 1-roms leilighet - eget kjøkken og bad!,GYLDENLØVES GATE 11 B -  Trondheim, 22 m²,8 700 kr,AHA Eiendom,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174430799,
174424510,Lundåsen - Pen 2-roms sokkelleilighet med tv og internett inkludert!,NERGEILAN 21 -  Heimdal, 35 m²,8 500 kr,Utleiehjelpen AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174424510,
168892636,Flott leilighet på Solsiden. Fullt møblert. ALT inkludert.,Dyre Halses Gate 5 -  Trondheim, 49 m²,14 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=168892636,
134047838,Lys 3 - romsleilighet på Møllenberg,Nedre Møllenberg gt 68 A -  Trondheim, 50 m²,9 200 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=134047838,
172589332,Hybelleilighet på Heimdal,Johan Nygaardsvoldsv 13 -  Heimdal, 25 m²,6 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=172589332,
149394786,Fin sokkelleilighet svært sentralt på Øvre Berg/Tyholt,Ludvig Musts vei 1B -  Trondheim, 28 m²,7 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=149394786,
174419193,ØVRE MØLLENBERG | 2-roms leilighet |  Ledig fra 1. april | Sentralt,Weidemanns Vei 27 -  Trondheim, ikke oppgitt,10 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174419193,
136962731,Rosenborg - korttidsleie frem til juli - Oppusset 4-romsleilighet med balkong,Klingenbergs vei 1 -  Trondheim, 78 m²,1 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=136962731,
110771111,Fin 3 roms sokkelleilighet til leie.,LAUVÅSVEGEN 17 B -  Klæbu, 70 m²,9 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=110771111,
174338798,Utleid! Fin hybel 23 kvm med utsikt. Strøm inkl i husleia 12E 3.1,Utleid, 21 m²,Utleid,ByBroen Bolig AS,Hybelfinn.no/realestate/lettings/ad.html?finnkode=174338798,
174409778,Nyoppusset leilighet på Svartlamoen ledig fra 1. juli 2020,Utleid, 55 m²,Utleid,Strinda Eiendom AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174409778,
174198777,Luksuriøs 4-roms leilighet med stor solrik terasse og hage/ 3 BEDROOM LUX-APARTMENT,Aspvegen 10b -  Jakobsli, 120 m²,25 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174198777,
100306081,Ett av fire soverom til leie -  150 m fra NTNU/Gløshaugen,Berg prestegårdsveg 5b -  Trondheim, 8 m²,5 250 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=100306081,
124902139,STUBBAN: 2-roms leilighet/Inkludert strøm/Kabel tv/Internett,Planetvegen 1 -  Trondheim, 55 m²,11 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=124902139,
174348620,Leilighet til leie fra 1 aug,Klæbuveien 197 -  Trondheim, 50 m²,7 870 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174348620,
174399023,Romslig 1-roms på Lademoen til leie fra mai,BJØRN STALLARES GATE 5 A -  Trondheim, 27 m²,7 500 kr,Bjørn Stallares Gate 5 AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174399023,
76362312,Sokkelleilighet på Møllenberg,BÅHUS GATE 14 B -  Trondheim, 53 m²,9 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=76362312,
174395109,Hybel til leie midt i sentrum,BRATTØRGATA 3 A -  Trondheim, 12 m²,5 700 kr,Brattørgata 3A As,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174395109,
174389006,Ett rom ledig i tomannsleilighet i Stavne,THAULOWBAKKEN 5 -  Trondheim, 9 m²,4 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174389006,
90999831,Koselig hybelleilighet med eget bad og kjøkken. Internett og kabel-TV inkludert,Øvre Flatåsveg 65 A -  Flatåsen, 24 m²,5 800 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=90999831,
96020848,Sentralt v.Solsiden,Wessels gate 26 -  Trondheim, 40 m²,9 700 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=96020848,
174374562,NÆRBYEN - Nyoppført 1-roms leilighet - Sentralt - Oppvarming -  kabel-TV og internett er inkludert i husleien!,Sorgenfriveien 26 -  Trondheim, 25 m²,8 500 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174374562,
174368704,To roms til leie. Fem tusen + strøm. Ikke dyr og ingen parkering. En måned forskudd på leie,Per Sivles veg. 6 -  Trondheim, 52 m²,5 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174368704,
77107602,// FLOTT LEILIGHET // 3 HYBLER TIL LEIE -  SINGSAKER //,Blusuvollsbakken 2 -  Trondheim, 80 m²,5 700 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=77107602,
13966279,Leilighet 35 m2 Blomsterenga.  5 min gangavstand fra Dragvoll. Kort vei til Estenstadmarka.,Wilhelm K Størens veg 59 -  Trondheim, 35 m²,9 200 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=13966279,
165141714,Rimelige hybler med grei standard til leie.,LOHOLT ALLE 20 -  Trondheim, 13 m²,4 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=165141714,
165328537,FRA 1. AUGUST - 200M FRA GLØSHAUGEN NTNU.,ØVRE ALLE 25 -  Trondheim, 9 m²,5 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=165328537,
149409823,Stor leilighet på sentrale Møllenberg med 5 soverom.,BÅHUS GATE 2 D -  Trondheim, 100 m²,26 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=149409823,
94450025,BR20 - TRE LEDIG SOVEROM MIDT I SENTRUM!,Betalt plassering, 11 m²,4 900 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=94450025,
174347758,Leilighet med 4 soverom på Ilevollen,Ilevollen 3f -  Trondheim, 120 m²,20 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174347758,
174345479,NY HYBEL - NÆRMESTE NABO UNIVERITETET NTNU,Øvre Alle 27 -  Trondheim, 9 m²,5 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174345479,
174350563,Møllenberg - Romslig 4-roms leilighet over 2-plan. Perfekt for 3 studenter.,Kirkegata 18 C -  Trondheim, ikke oppgitt,17 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174350563,
74706454,Treroms nær NTNU Dragvoll -  strøm inkludert,SILDRÅPEVEGEN 30 F -  Trondheim, 45 m²,11 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=74706454,
104779868,Dragvoll / Brundalen vgs,DALHEIMVEGEN 17 A -  Jakobsli, 8 m²,4 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=104779868,
174303485,Fin leilighet. Alt inkludert. Flott utsikt.,Buktabakkan 4 -  Bosberg, 74 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174303485,
174341312,TRONDHEIM SENTRUM - Nyoppført 2-roms leilighet i hjertet av Trondheim sentrum. Heis. Kabel-tv -  internett -  oppvarming og varmt vann inkludert i husleien.,Fjordgata 74 Leil 201 -  Trondheim, 44 m²,13 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174341312,
174341258,SENTRUM: Ledig fra 1.Juni eller 1.Juli: Delikat 3-roms leilighet nyoppført i 2018. Kabel-tv -  internett -  oppvarming og varmt vann inkludert i husleien. 
Balkong.,Fjordgata 74 -  Leil 302 -  Trondheim, 58 m²,14 500 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174341258,
174337543,Hybelleilighet,Tonstadbrinken -  Tiller, 40 m²,8 200 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174337543,
174324005,Leilighet til leie,ANDERSSØYSETHS VEG 10 -  Ranheim, 15 m²,5 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174324005,
174327175,ROSENBORG - 2-roms sokkelleilighet | Attraktiv og sentral beliggenhet | Varme i alle gulv | Parkering og internett inkludert,Ludvig Daaes Gate 22B -  Trondheim, 35 m²,10 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174327175,
169253585,Rom i bofellesskap til leie,KLEISTS GATE 1 -  Trondheim, 10 m²,5 533 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=169253585,
105720876,1 Hybel i bofelleskap ledig for leie fra 01.05.20 eller før -  er ledig,Njords veg 11 -  Trondheim, 14 m²,4 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=105720876,
174299116,HEIMDAL | Lekker og nyere oppført 3-roms leilighet på Heimdal | Kabel-tv -  internett -  varmtvann og oppvarming inkl |  P-kjeller,Sandbakkveien 4 A -  Heimdal, 63 m²,14 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174299116,
174298868,LUND ØSTRE: Ny og delikat 3-roms leilighet i 5 etasje | Kabel tv og  internett | Biloppstilling i P-kjeller,Jernkisveien 7 -  Heimdal, ikke oppgitt,14 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174298868,
100530043,Lys -  nyoppusset leilighet på Heimdal,John P. Kroglunds veg 25 -  Heimdal, 45 m²,8 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=100530043,
174292598,Flott 2-roms leilighet på Ringve Park. Kabel-tv -  internett -  varmtvann og oppvarming inkl. Egen balkong.,Julianus Holms Veg 24 -  Trondheim, 28 m²,10 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174292598,
174292571,RANHEIM | Helt ny funkisbolig | 3 soverom | Nære sjøen | Kort vei til Trondheim sentrum,Ranheimsveien 160 -  Ranheim, 101 m²,17 000 kr,Utleiemegleren Trondheim,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=174292571,
93585478,Koselig hybelleilighet til leie på Lundåsen -  Heimdal,NERGEILAN 9 -  Heimdal, 26 m²,6 500 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=93585478,
85084193,SENTRAL HYBEL I MELLOMVEIEN LEDIG (nær Solsiden og skoler),MELLOMVEIEN 16 -  Trondheim, 12 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=85084193,
174278402,SOLSIDEN - Unik topp/hjørneleilighet med svært gode utsikts- og solforhold - Alt inkludert i husleien - 2 balkonger - Parkering i garasjekjeller,Dyre Halses gate 14 -  Trondheim, 80 m²,20 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174278402,
174278140,TYHOLT - 2-roms leilighet med god takhøyde -  balkong og fantastisk utsikt! BRA 57 m2,Dr Sands Veg 12 -  Trondheim, ikke oppgitt,11 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174278140,
169592547,Hybel i hus på Lade ledig fra 1. mai. Leie inkl. strøm og internett,LADEHAMMERVEIEN 28 B -  Trondheim, 10 m²,4 500 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=169592547,
174274754,Meget pen 2-roms med peisovn og tilgang til balkong. Kabel-tv inkludert i husleien.,Ulstadløkkveien 9a -  7042 Trondheim -  Trondheim, 46 m²,11 500 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174274754,
102320151,Svært sentralt beliggende hybelleilighet.,BAKKEGATA 8 F -  Trondheim, 8 m²,5 200 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=102320151,
174272719,HEIMDAL - Nyoppført og arealeffektiv 1-romsleilighet - Sentralt på Heimdal - Stor balkong - Kabel-tv og internett inkl.,Industriveien 1F -  Heimdal, 31 m²,10 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174272719,
174264818,Splitter ny og moderne leilighet på nye Strinda. 10 min gange til NTNU Tunga og Dragvoll. Inkl. TV og Internett!,Øvre Granåslia 9 -  Trondheim, 40 m²,11 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174264818,
174261425,Persaunet - Romslig 3(4)-roms leilighet med populær beliggenhet. Solrik veranda.,Fernanda nissens vei 4 -  Trondheim, 78 m²,14 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174261425,
61006678,Hybel med uteareal ledig på Nardo nær Gløshaugen (NTH/NTNU),Sunnlandsveien 8 b -  Trondheim, 9 m²,4 500 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=61006678,
93303476,Møblert leilighet på persaunet med god plass til 2 biler,persaunvegen 3 -  Trondheim, 78 m²,16 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=93303476,
174260055,Lekker og nyere 3-roms leilighet på attraktive Vikåsen. Kabel-tv og internett inkludert. Egen hage. Egen parkeringsplass.,Markaplassen 451 -  Ranheim, 67 m²,12 500 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174260055,
174045093,Lys og trivelig leilighet med utsikt ledig!,peter wanviks veg -  Trondheim, 52 m²,10 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174045093,
149209066,Leilighet i rolige omgivelser,Grostadvegen 3 -  Spongdal, 55 m²,7 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=149209066,
174249220,SJARMERENDE 2-ROMS LEILIGHET SÆRDELES SENTRALT,BRATTØRGATA 4 -  Trondheim, 35 m²,9 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174249220,
174249835,BRUNDALEN: Lys og romslig 2-roms med god standard - egen balkong,Utleid, 40 m²,Utleid,AHA Eiendom,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174249835,
77509850,Koselig hybelleilighet på Byåsen perfekt for student uten bil,Kvitsteinvegen 30 A -  Trondheim, 30 m²,6 500 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=77509850,
174241258,To-roms med hems til leie på Stubban,Bratsbergveien 66 -  Trondheim, 35 m²,9 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174241258,
72627244,Lys og trivelig leilighet,Lademoen kirkealle 2 -  Trondheim, 48 m²,11 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=72627244,
174208766,Moderne leilighet på Øvre Charlottenlund,Almevegen 12 -  Jakobsli, 43 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174208766,
76734463,Grilstad Marina  2-roms leilighet Heis-Garasje-Solrik Terasse-Utsikt,Grilstadfjæra 60 -  Ranheim, 56 m²,12 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=76734463,
162879199,Sokkelleilighet til leie,SELSBAKKFLATA  44 -  Trondheim, 40 m²,7 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=162879199,
174204746,Koselig rom i stille nabolag nær Lerkendal,Gressbanevegen 2 -  Trondheim, 9 m²,5 300 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174204746,
154233478,Helt nyoppusset og svært attraktiv 3 roms hjørneleilighet på Solsiden - utsikt mot kanalen,Dyre Halsesgate 12 -  Trondheim, 64 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=154233478,
115206996,3 - roms hjørneleilighet med "alt" inkludert. Solfylt balkong.,Ladeveien -  Trondheim, 58 m²,13 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=115206996,
119658629,Nardo - Flott leilighet med 6 soverom -  to bad -  stue -  120 kvm,VOLVEVEGEN 13 -  Trondheim, 30 m²,4 400 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=119658629,
96916360,2 ledige rom i attraktiv 5 - romsleilighet - .,Innherredsveien 1 -  Trondheim, 75 m²,6 750 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=96916360,
174136084,Sentral ny renovert leilighet -  full møblert -  Nedre Byåsen,Gamle Åsvei 16 -  Trondheim, 50 m²,14 500 kr,Husleie.No AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174136084,
174163463,Videovisning: Stor to-roms leilighet med privat balkong! 4B 3.2,ARKITEKT CHRISTIES GATE 4 B -  Trondheim, 74 m²,12 900 kr,ByBroen Bolig AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174163463,
174155906,Fin og lys leilighet leies ut,Perslia -  Heimdal -  Heimdal, 53 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174155906,
77703841,2-roms til leie i Ila,Osloveien 14 -  Trondheim, 45 m²,9 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=77703841,
172861644,Rom til leie i nydelig leilighet,Betalt plassering, 50 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=172861644,
150825349,Rom i bofellesskap - sentralt på Rosenborg. Kort avstand til Solsiden -  NTNU og Midtbyen.,Christian Monsens Gate 1 -  Trondheim, 10 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=150825349,
174147822,Fin leilighet med 3 sov -  høy standard! Egen platting,LAURITZ JENSSENS GATE 32 -  Trondheim, 60 m²,6 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174147822,
121798901,Leilighet (to hybler m/ felles kjøkken og bad) til leie på Lade,HÅKON MAGNUSSONS GATE 3 D -  Trondheim, 40 m²,11 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=121798901,
79972972,Sentralt ved Nedre Elvehavn -  Solsiden,Nonnegt. 2 C -  Trondheim, 15 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=79972972,
108203254,Pen 126 kvm leilighet med fire soverom!,NORDRE HALLSETVEG 51 -  Trondheim, 126 m²,19 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=108203254,
165710567,6-roms nyoppusset leilighet på Møllenberg ledig,Gamle Kongevei 7C -  Trondheim, 94 m²,17 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=165710567,
90341192,Pen leilighet på Nedre Steinan med flott utsikt over byen til leie,Edgar B Schieldrops vei 89 b -  Trondheim, 78 m²,13 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=90341192,
174067138,Nedre Singsaker-Romslig 2 roms leilighet med rolig og sentrumsnær beliggenhet. Peis og veranda med utsikt til Domkirken,Jørgen Bjelkes gt 6 -  Trondheim, 49 m²,12 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174067138,
173996303,3 roms leilighet - Midtbyen,Dronningensgate -  Trondheim, 50 m²,14 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173996303,
88373130,Trivelig sokkelleilighet på Strindheim,Rønningsbakken 14 -  Trondheim, 42 m²,9 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=88373130,
174055574,ROM TIL LEIE PÅ KATTEM,MYRSNIPEVEGEN 7 F -  Heimdal, 9 m²,3 600 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174055574,
174038589,Leilighet -  52m2 -  til leie,Munkvollvegen 74b -  7022 Trondheim -  Trondheim, 52 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174038589,
124946856,Lys og moderne sokkelleilighet fra 2016.,Jonetta Mules veg 4 -  Spongdal, 40 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=124946856,
158443965,Koselig leilighet med 4 soverom leies ut til 5000 - - pr rom INK strøm og internett!,fristjof nansensvei 7D -  Trondheim, 75 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=158443965,
146746726,Flott -  ny -  moderne og sentral hybelleilighet med solrik uteplass,GAMLE ÅSVEI 59 A -  Trondheim, 24 m²,7 500 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=146746726,
127218285,Leilighet til leie fra 01.04.20,Eklesvegen 53 -  Trondheim, 50 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=127218285,
173725273,Koselig loftsleilighet på sentrale Møllenberg. 2-roms -  ypperlig som 2 hybler!,NEDRE MØLLENBERG GATE 58 -  Trondheim, 30 m²,10 500 kr,North Bridge Eiendomsforvaltning AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173725273,
173879883,3- roms leilighet i 2. etasje på Møllenberg. Perfekt for 2 hybler.,NEDRE MØLLENBERG GATE 58 -  Trondheim, 60 m²,12 000 kr,North Bridge Eiendomsforvaltning AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173879883,
173999296,Nidarvoll - Moderne 2(3)-roms sokkelleilighet. Internett og tv inkludert.,ANDERS TVEREGGENS VEG 16 -  Trondheim, 41 m²,9 500 kr,Utleiehjelpen AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173999296,
160811766,Rimelig rom i bofellesskap,Jarveien 19b -  Heimdal, 10 m²,3 300 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=160811766,
76214620,2-roms leilighet på Tiller,Hårstadreina 21 -  Tiller, 62 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=76214620,
78936321,HAVSTEIN 2-roms sokkelleilighet,HAVSTEINBAKKEN   24m -  Trondheim, 42 m²,7 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=78936321,
173864847,Boenhet i villa på Nedre Charlottenlund,Nordliveien 6 -  Ranheim, 172 m²,19 000 kr,Privat,Andrefinn.no/realestate/lettings/ad.html?finnkode=173864847,
172311304,Leilighet til leie i Eventyrbyen Charlottenlund/Ranheim,Tyrihansvegen 20 -  Ranheim, 43 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172311304,
173957338,Ledig rom i nyoppusset leilighet for langtidsleie! Kort til populære solsiden -  og sentrum,Gamle Kongveie 46 -  Trondheim, 70 m²,6 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=173957338,
133300559,Egen leilighet midt i Trondheim Sentrum!,Credo Veita 2 -  Trondheim, 20 m²,7 900 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=133300559,
133613325,Nyoppført og moderne enderekkehus på Lund Østre - barnevennlig,Johan Arnt Høiseths vei 32 -  Heimdal, 90 m²,15 000 kr,Privat,Rekkehusfinn.no/realestate/lettings/ad.html?finnkode=133613325,
173947701,VIKHAMMER: Attraktiv 5-roms leilighet på ca 120 kvadratmeter | Barnevennlig område | Biloppstillingsplass.,Granholtvegen 3 -  Ranheim, 120 m²,13 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173947701,
173946236,LADE - Delikat og nyoppført 2-romsleilighet med ekstra takhøyde - Fjernvarme - Kabel-tv og internett inkl. - Balkong,Ladeveien 15 -  Trondheim, ikke oppgitt,12 000 kr,Utleiemegleren Trondheim,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173946236,
145968540,Rom i bofelleskap for voksene/ Room for rent,Alf Johansens vei 41 -  Heimdal, 12 m²,4 200 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=145968540,
167501619,Ledig omgående ny leilighet inkludert oppvarming  -  parkeringsplass og internett med mulighet for tv,Nedre Sjetnhaugan 12b -  Sjetnemarka, 55 m²,12 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=167501619,
173919916,Hallset/Byåsen - Romslig - lys 2-roms leilighet      til leie,MARTIN STOKKENS VEG 91 -  Trondheim, 60 m²,9 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173919916,
173904482,Stor hybel ledig midt i sentrum fra 01.juni,BRATTØRGATA 7 -  Trondheim, 12 m²,5 900 kr,Brattørgata 7 AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173904482,
173903033,Stor hybel ledig midt i sentrum fra 01.juni,BRATTØRGATA 7 -  Trondheim, 8 m²,5 900 kr,Brattørgata 7 AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173903033,
173900043,Splitter ny hybel til leie på Lilleby,Gardemoens gate 3 -  Trondheim, 7 m²,5 500 kr,Rydning Bolig AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173900043,
173899132,Sentral og lys 3-roms til leie,ABELSBORG GATE 10 -  Trondheim, 50 m²,11 900 kr,Rydning Bolig AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173899132,
173898602,STUBBAN - Vertikaldelt tomannsbolig over tre plan | 3 soverom | Familievennlig | Ledig omgående,Krokstien 5 -  Trondheim, 119 m²,17 000 kr,Utleiemegleren Trondheim,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=173898602,
173893202,Leilighet i rolige omgivelser,Rådmannsvegen 6 b -  Trondheim, 73 m²,12 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173893202,
173893083,Splitter ny hybel til leie på Lilleby,Gardemoens gate 3 -  Trondheim, 12 m²,6 000 kr,Rydning Bolig AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173893083,
173885875,Herskapelig bolig til leie/ sentralt og masse plass,Brodtkorbsvei 8 -  Trondheim, 280 m²,29 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=173885875,
173885982,JAKOBSLI - Sjarmerende og godt vedlikeholdt enebolig | Stille -  barnevennlig boområde | 4 soverom |  Parkering og internett inkl.,Nyheimsvegen 29 -  Jakobsli, 204 m²,20 000 kr,Utleiemegleren Trondheim,Rekkehusfinn.no/realestate/lettings/ad.html?finnkode=173885982,
167920197,Hybel - Lade,Lade Alle 84 -  Trondheim, 102 m²,5 500 kr,TRYM AS,Hybelfinn.no/realestate/lettings/ad.html?finnkode=167920197,
173880468,Leilighet 2-roms på Solsiden 12500 - - inkl strøm -  internett -  TV,Trondheim, 35 m²,12 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173880468,
